freq_mhz,standby_dbuvm,movement_xray_dbuvm,delta_db
38.349609375,27.06642509439325,32.11642509439325,5.050000000000001
38.3984375,26.638425094393245,32.87842509439325,6.2400000000000055
38.447265625,26.704425094393248,32.69942509439325,5.995000000000001
38.49609375,26.47142509439325,30.997425094393247,4.525999999999996
38.544921875,26.20042509439325,31.61142509439325,5.411000000000001
38.59375,26.321425094393252,31.199425094393245,4.877999999999993
38.642578125,25.960425094393248,29.399425094393248,3.439
38.69140625,26.16742509439325,30.116425094393247,3.948999999999998
38.740234375,25.83142509439325,30.902425094393248,5.070999999999998
38.7890625,25.80442509439325,28.671425094393246,2.8669999999999973
38.837890625,25.90142509439325,29.91742509439325,4.015999999999998
38.88671875,25.768425094393248,31.583425094393245,5.814999999999998
38.935546875,25.830425094393245,29.655425094393248,3.825000000000003
38.984375,25.51742509439325,30.665425094393246,5.147999999999996
39.033203125,25.589425094393246,32.338425094393244,6.748999999999999
39.08203125,25.726425094393246,30.24842509439325,4.522000000000006
39.130859375,25.74642509439325,31.28542509439325,5.5390000000000015
39.1796875,26.35842509439325,32.844425094393245,6.4859999999999935
39.228515625,26.28942509439325,30.98942509439325,4.700000000000003
39.27734375,26.827425094393245,31.851425094393246,5.024000000000001
39.326171875,26.945425094393247,33.28442509439324,6.338999999999995
39.375,27.214425094393246,31.662425094393246,4.448
39.423828125,27.86542509439325,32.460425094393244,4.594999999999995
39.47265625,27.78542509439325,33.69142509439325,5.906000000000002
39.521484375,28.17242509439325,32.14042509439325,3.968
39.5703125,28.18242509439325,32.606425094393245,4.423999999999996
39.619140625,28.082425094393248,33.66142509439325,5.579000000000004
39.66796875,28.37042509439325,32.359425094393245,3.9889999999999937
39.716796875,28.222425094393248,32.725425094393245,4.502999999999997
39.765625,27.750425094393247,33.36042509439325,5.610000000000003
39.814453125,28.41142509439325,32.16842509439324,3.7569999999999943
39.86328125,30.98342509439325,32.54942509439324,1.5659999999999918
39.912109375,32.65042509439324,33.701425094393244,1.051000000000002
39.9609375,30.98342509439325,31.884425094393247,0.9009999999999962
40.009765625,27.905425094393248,32.19342509439325,4.288
40.05859375,27.42242509439325,32.695425094393244,5.272999999999993
40.107421875,27.129425094393252,31.506425094393247,4.376999999999995
40.15625,26.942425094393247,31.78842509439325,4.846000000000004
40.205078125,26.85942509439325,32.38142509439325,5.522000000000002
40.25390625,26.70642509439325,31.336425094393245,4.6299999999999955
40.302734375,26.79842509439325,31.78242509439325,4.984000000000002
40.3515625,26.60342509439325,32.478425094393245,5.8749999999999964
40.400390625,26.50242509439325,31.226425094393246,4.723999999999997
40.44921875,26.470425094393246,31.903425094393246,5.433
40.498046875,26.415425094393246,32.730425094393254,6.315000000000008
40.546875,26.73042509439325,31.518425094393248,4.787999999999997
40.595703125,26.818425094393252,32.27142509439325,5.452999999999999
40.64453125,26.66942509439325,33.216425094393244,6.5469999999999935
40.693359375,27.028425094393246,31.92942509439325,4.901000000000003
40.7421875,26.881425094393247,32.70042509439325,5.819000000000006
40.791015625,26.903425094393246,33.68342509439324,6.779999999999998
