freq_mhz,field_corr_dbuvm,mode
51.630859375,31.082425094393248,Afternoon movements vs standby
51.6796875,32.31242509439325,Afternoon movements vs standby
51.728515625,30.656425094393246,Afternoon movements vs standby
51.77734375,30.658425094393248,Afternoon movements vs standby
51.826171875,32.385425094393256,Afternoon movements vs standby
51.875,30.59642509439325,Afternoon movements vs standby
51.923828125,30.897425094393245,Afternoon movements vs standby
51.97265625,32.632425094393255,Afternoon movements vs standby
52.021484375,30.91742509439325,Afternoon movements vs standby
52.0703125,31.335425094393248,Afternoon movements vs standby
52.119140625,32.96742509439325,Afternoon movements vs standby
52.16796875,31.342425094393246,Afternoon movements vs standby
52.216796875,31.908425094393248,Afternoon movements vs standby
52.265625,33.608425094393255,Afternoon movements vs standby
52.314453125,31.824425094393245,Afternoon movements vs standby
52.36328125,32.65842509439325,Afternoon movements vs standby
52.412109375,34.15142509439325,Afternoon movements vs standby
52.4609375,32.54042509439324,Afternoon movements vs standby
52.509765625,33.216425094393244,Afternoon movements vs standby
52.55859375,34.73242509439325,Afternoon movements vs standby
52.607421875,33.329425094393244,Afternoon movements vs standby
52.65625,34.109425094393245,Afternoon movements vs standby
52.705078125,35.42642509439325,Afternoon movements vs standby
52.75390625,34.245425094393255,Afternoon movements vs standby
52.802734375,34.841425094393244,Afternoon movements vs standby
52.8515625,35.89042509439325,Afternoon movements vs standby
52.900390625,34.90042509439324,Afternoon movements vs standby
52.94921875,34.974425094393254,Afternoon movements vs standby
52.998046875,36.25042509439325,Afternoon movements vs standby
53.046875,35.230425094393254,Afternoon movements vs standby
53.095703125,34.47042509439325,Afternoon movements vs standby
53.14453125,36.30142509439325,Afternoon movements vs standby
53.193359375,34.56042509439325,Afternoon movements vs standby
53.2421875,33.323425094393244,Afternoon movements vs standby
53.291015625,36.221425094393254,Afternoon movements vs standby
53.33984375,32.93742509439325,Afternoon movements vs standby
53.388671875,33.02542509439324,Afternoon movements vs standby
53.4375,35.758425094393246,Afternoon movements vs standby
53.486328125,32.373425094393255,Afternoon movements vs standby
53.53515625,32.69642509439325,Afternoon movements vs standby
53.583984375,35.02242509439324,Afternoon movements vs standby
53.6328125,31.537425094393246,Afternoon movements vs standby
53.681640625,31.97442509439325,Afternoon movements vs standby
53.73046875,34.20642509439325,Afternoon movements vs standby
53.779296875,30.47542509439325,Afternoon movements vs standby
53.828125,31.268425094393248,Afternoon movements vs standby
53.876953125,33.38742509439325,Afternoon movements vs standby
53.92578125,29.46542509439325,Afternoon movements vs standby
53.974609375,30.464425094393246,Afternoon movements vs standby
54.0234375,32.82242509439325,Afternoon movements vs standby
54.072265625,28.708425094393245,Afternoon movements vs standby
54.12109375,29.62642509439325,Afternoon movements vs standby
54.169921875,32.37242509439325,Afternoon movements vs standby
54.21875,28.27042509439325,Afternoon movements vs standby
54.267578125,28.848425094393246,Afternoon movements vs standby
54.31640625,31.85342509439325,Afternoon movements vs standby
54.365234375,27.510425094393252,Afternoon movements vs standby
54.4140625,28.29442509439325,Afternoon movements vs standby
54.462890625,31.62642509439325,Afternoon movements vs standby
54.51171875,27.068425094393252,Afternoon movements vs standby
54.560546875,27.360425094393246,Afternoon movements vs standby
54.609375,30.98642509439325,Afternoon movements vs standby
54.658203125,27.30342509439325,Afternoon movements vs standby
54.70703125,26.99942509439325,Afternoon movements vs standby
54.755859375,30.20042509439325,Afternoon movements vs standby
54.8046875,27.650425094393245,Afternoon movements vs standby
54.853515625,27.381425094393247,Afternoon movements vs standby
54.90234375,29.329425094393248,Afternoon movements vs standby
54.951171875,27.905425094393248,Afternoon movements vs standby
55.0,27.67542509439325,Afternoon movements vs standby
55.048828125,28.37342509439325,Afternoon movements vs standby
55.09765625,28.135425094393252,Afternoon movements vs standby
55.146484375,27.74042509439325,Afternoon movements vs standby
55.1953125,27.655425094393248,Afternoon movements vs standby
55.244140625,28.18542509439325,Afternoon movements vs standby
55.29296875,28.009425094393247,Afternoon movements vs standby
55.341796875,27.17842509439325,Afternoon movements vs standby
55.390625,28.147425094393245,Afternoon movements vs standby
55.439453125,28.012425094393247,Afternoon movements vs standby
55.48828125,27.180425094393247,Afternoon movements vs standby
55.537109375,27.994425094393247,Afternoon movements vs standby
55.5859375,28.05442509439325,Afternoon movements vs standby
55.634765625,27.12742509439325,Afternoon movements vs standby
